word,level,slope,pval,count
throwbackthursday,0,-0.15115682886738846,0.7463097054449235,7
lilskies,0,-0.3340108772589844,0.5827695765184967,5
johamubayiwa,0,-0.4659398380961349,0.12683609384819464,12
weekly,0,0.07579214931498733,0.8584330123988498,8
town,0,0.2568707246775253,0.20524253575545792,26
taxpayers,0,-0.3601268501234304,0.5515857819475015,5
zachgtg,0,-0.2968754840817518,0.6276346273978571,5
ain't,0,-0.2916427927382778,0.31167914297090266,14
penny,0,-0.43667415949010224,0.38662221868881785,6
knights,0,0.5879702394856869,0.0958806501981616,9
mail,0,-0.3154622015533789,0.5425035290833082,6
reality,0,-0.010636230420809255,0.9699900157855512,15
cuddling,0,-0.5068403017096336,0.1998827653042774,8
porcelain,0,-0.4352181096099391,0.4638908486243119,5
jessica,0,-0.1616856782726514,0.6777081768981119,9
realdonaldtrump-take,0,-0.22085489332572691,0.7211018599645801,5
shoe,0,0.31274777894249844,0.1564443829372832,22
womensmarch,0,-0.34855129868868184,0.3236165907881928,10
goldenknights,0,0.7213685349174678,0.1689812792704419,5
antique,0,-0.4991784514825548,0.5008215485174452,4
imperial,0,-0.5466297214606994,0.4533702785393006,4
empire,0,-0.4465861866781725,0.3746541208256814,6
fruit,0,-0.16280754616974352,0.7579463933390042,6
motivation,0,-0.4306060122331637,0.39401279613118506,6
tortured,0,0.8729611769359998,0.023183162795273986,6
upload,0,-0.01615036950076402,0.975776552035106,6
mockery,0,-0.2090731703908403,0.5372562534523202,11
mother,0,-0.30151539086551604,0.08815144773217021,33
não,0,-0.18565323356190744,0.5436834944676726,13
handmade,0,0.4116277787169616,0.3109478154559314,8
jewelry,0,-0.6707873147597573,0.09906425884343677,7
earrings,0,0.08810604237589575,0.9118939576241044,4
objects,0,-0.7338165608767525,0.2661834391232473,4
utprobs,0,-0.6250930438896414,0.13334052804083638,7
tx,0,-0.3515744344356909,0.2624368161234882,12
parking,0,-0.3583992345521849,0.2791166231766762,11
skills,0,-0.2537794901986564,0.3614088353869649,15
hockey,0,-0.23235779468750625,0.3534980876606276,18
pocket,0,0.09487462722299543,0.7943197777436797,10
screen,0,-0.7375744773781985,0.023320169839591,9
pulls,0,-0.4006660955631839,0.2852282621050741,9
sweden,0,-0.6518963622639883,0.2332418970319596,5
studio,0,0.44141322232899377,0.3214527494393232,7
sake,0,-0.4782758521457676,0.2776395686192041,7
customers,0,-0.35568165199751783,0.3131310822080129,10
commitment,0,0.9065588404689476,0.01268894636592408,6
endless,0,-0.4359146090524496,0.4630925801838258,5
reasons,0,0.1745256858725283,0.4492655605522379,21
champagne,0,0.9036373957814564,0.09636260421854352,4
grab,0,-0.5889195581116305,0.026700003630962896,14
nfl_memes,0,0.4939762489973994,0.17650859708853678,9
defenders,0,-0.6616961777534823,0.22383311958095184,5
chasing,0,0.0038611495869326712,0.9900118178436594,13
canadian,0,0.09052239964691736,0.8168439075109353,9
patient,0,-0.1991218887656503,0.4949437078693315,14
matthew,0,-0.7267296575174369,0.2732703424825628,4
locked,0,-0.44014123904440455,0.2030305115240392,10
spell,0,0.025737118639182332,0.927456121843638,15
cancelkavanaugh,0,-0.9116534664537752,0.08834653354622479,4
determine,0,-0.27986183795949154,0.7201381620405085,4
technologies,0,-0.6552910841518559,0.2299705925584413,5
nine,0,-0.7475286288644936,0.053403216848872566,7
telltale,0,-0.28347963501872825,0.6439567297432988,5
fro,0,-0.5644294323728496,0.14498289890920862,8
river,0,-0.5031309244503915,0.13824198280847502,10
daniel,0,-0.6758240036800065,0.04569277548514015,9
realquan6,0,-0.5642475346064435,0.05599501744087167,12
andyclarkw,0,-0.6735697206584301,0.09714713892220034,7
naturally,0,-0.8700829326928345,0.05510405076310949,5
mesquite,0,-0.15309882025949498,0.846901179740505,4
teenquotingsss,0,-0.6671809840193205,0.035072647358054834,10
allat,0,-0.6147993744089036,0.058550979445802086,10
iamshainajaye,0,-0.6235227658935214,0.1346113243467242,7
landonromano,0,-0.025326316654944503,0.9286112841922664,15
range,0,-0.3894288966384859,0.3402855953498163,8
awful,0,-0.529878283132654,0.07640464533615253,12
dessert,0,0.20534966694991907,0.6963051418239483,6
pies,0,-0.7653326328216836,0.07614173781515295,6
unemployment,0,-0.6556022459391594,0.3443977540608406,4
lowest,0,-0.7452650819378613,0.1482973193758885,5
legend,0,0.07050800775163088,0.7112037791370711,30
nhs,0,-0.21727045898280906,0.7255548487265959,5
plans,0,0.03459133752440882,0.8785384864154697,22
tea,0,0.3244961111587787,0.11351583647725386,25
selection,0,-0.12211219181796032,0.8778878081820397,4
fantastic,0,-0.17640279610531606,0.4700386704322562,19
faces,0,0.16316664633330055,0.5942969036339529,13
capital,0,-0.01717973841280802,0.9650103310775732,9
dyllyp,0,-0.229751738092366,0.3750316229783146,17
discovered,0,-0.6302137922476818,0.17983013604125356,6
highly,0,-0.2732638796628378,0.288579366200072,17
then,0,0.2891768226182829,0.20358491293533432,21
workshop,0,-0.4244330264348536,0.476289539979757,5
xs,0,-0.664173671218934,0.10369985541126077,7
minha,0,-0.7488236169790509,0.2511763830209489,4
practice,0,-0.25851663701074057,0.28522861742374106,19
hating,0,-0.2603135634895603,0.5728975384634352,7
wolves,0,0.7186113753904129,0.17141752550683634,5
intellectual,0,-0.014677309791703444,0.9750857087804564,7
28,0,0.4595097375162785,0.05505217490670629,18
leaving,0,0.3777806515834064,0.07552373102315306,23
hazard,0,-0.09947584548782433,0.8735526181140305,5
tattooed,0,-0.02000145311598423,0.9799985468840158,4
nak,0,-0.5915639430467214,0.16179666295275524,7
world’s,0,-0.4407329281305775,0.3222875969401661,7
average,0,0.3340771811839977,0.19000818744189601,17
sponsored,0,0.1943109259987678,0.6763195511096909,7
fascinating,0,0.8831181921367659,0.04711831492860432,5
communication,0,-0.6297623556080705,0.037847054602919414,11
stylish,0,-0.6476679166183308,0.3523320833816691,4
driven,0,-0.24273081200276106,0.643054418975496,6
recognition,0,-0.6799849552809639,0.2065649843580737,5
thankful,0,-0.5092976471866185,0.09079331410958708,12
hosting,0,0.5064260678012806,0.2003119081141796,8
begun,0,-0.5614233235278087,0.18970874202671906,7
yah,0,0.7777590454962251,0.22224095450377448,4
sara_allman,0,-0.0506052357846221,0.914199844410042,7
repulsive,0,0.17081831916509682,0.6155445238416763,11
institution,0,-0.6344309132637845,0.3655690867362156,4
cracked,0,0.002358200597770837,0.9976417994022292,4
survive,0,-0.7775243654420629,0.12167618860557836,5
solidarity,0,-0.24014280700110485,0.5667436137116247,8
ins,0,0.28641930906014473,0.5821193865792874,6
admitting,0,0.008299719099242105,0.991700280900758,4
badder,0,-0.40130175806486623,0.3244399106751933,8
tours,0,-0.4336299355597716,0.08204527771559812,17
santorini,0,-0.7080261272372199,0.1808629501026549,5
charlesppierce,0,-0.42798418750486256,0.5720158124951374,4
sauce,0,-0.3002231987482782,0.6997768012517218,4
mpn,0,-0.28679513970147863,0.4217405483058746,10
btsarmy,0,-0.5336503556403296,0.2173318973322293,7
blanket,0,-0.7226513494395804,0.27734865056041946,4
steve,0,-0.20517158568616256,0.4458935047844703,16
bell,0,0.2442957544944596,0.7557042455055404,4
farm,0,-0.5517415344862718,0.07847043531164005,11
hottopic,0,-0.1711712312802134,0.8288287687197866,4
hindi,0,-0.12330176175721178,0.7179617902206139,11
bunny,0,0.9498283252790032,0.013388320592371569,5
experienced,0,0.13766503482291134,0.7045002795491928,10
performing,0,0.17078828987860153,0.7463083962504948,6
ciro,0,0.6508726298514216,0.16155732716923848,6
dodging,0,0.40579967884547896,0.594200321154521,4
dimmadome,0,0.6167990909847532,0.07684727430679096,9
nowadays,0,-0.15681400467123058,0.7667070707385975,6
nbcsuperstore,0,-0.7330985092775167,0.26690149072248304,4
binance,0,0.7978365829153883,0.10574473048446337,5
jackson-lee,0,-0.5996881767534271,0.400311823246573,4
fixed,0,-0.09663771213718096,0.8367077031524289,7
drive,0,0.00904831744141245,0.9601420337670796,33
nuts,0,-0.6057933013007679,0.11143905365719813,8
audience,0,-0.4737541466953673,0.07443601208347601,15
owes,0,-0.06415821599526199,0.8602301804847562,10
putin’s,0,-0.4624305730365341,0.2961257940494829,7
justintrudeau,0,0.7280316958683354,0.10089183074919247,6
alexwhitcomb,0,-0.9671938550791316,0.007097704589739884,5
paint,0,-0.2653940344233489,0.4302660465677087,11
forgetful,0,0.6960300455900529,0.1245535324042188,6
sup,0,0.4756513180966434,0.19561416297781714,9
flood,0,-0.5371368259745393,0.3505769732104182,5
thu,0,-0.6579191905571768,0.0761563982064771,8
myth,0,-0.08304621562940691,0.8595020213587572,7
filthy,0,-0.2628983152177466,0.6147377045998479,6
frustrated,0,-0.3935884591343392,0.4401030744221456,6
who've,0,-0.6691960752260742,0.3308039247739257,4
sons,0,-0.5704143117374314,0.05278549752841298,12
severe,0,-0.2617337109450313,0.6163644067217531,6
rabid,0,0.39272522408248617,0.6072747759175139,4
circus,0,-0.4361746611283758,0.20760799120779336,10
tactic,0,-0.7589965681034638,0.241003431896536,4
fairness,0,-0.44388741947013577,0.3778997807222141,6
normal,0,0.4537872193756458,0.1193395161582062,13
printed,0,-0.5304135285618129,0.3578158200993989,5
attractive,0,-0.3284766907219283,0.3881169330797928,9
christianyelich,0,-0.5927595265736406,0.16073462153897167,7
nigh,0,0.29797550881389323,0.6262974163727799,5
shocked,0,-0.1805791137818902,0.5549420213372749,13
buzzing,0,-0.6305687241755779,0.3694312758244223,4
shutout,0,-0.36850086521880027,0.5416564349463503,5
has,0,-0.5408068085838894,0.03737735414812875,15
karen,0,0.23557382414619674,0.5743684881928095,8
hunting,0,0.3675976186801058,0.3304192169769377,9
farting,0,-0.942615919339648,0.05738408066035194,4
nhlblackhawks,0,-0.6220290448194179,0.13582584597870376,7
hawkswin,0,-0.7707242767651696,0.1271570175008484,5
marry,0,-0.5099473523247304,0.2423110556955166,7
gotten,0,-0.049007561512395034,0.8420784744395483,19
inaugural,0,0.7528655482826014,0.24713445171739845,4
wise,0,-0.33293858038356433,0.2902984502842941,12
dudes,0,-0.483909140551039,0.2711961332936165,7
seasons,0,0.005637816883925586,0.9868744681689264,11
tier,0,-0.7548577963877701,0.2451422036122297,4
27,0,-0.12289144918192815,0.6626004313077665,15
chill,0,0.09363024872676376,0.7301698496896767,16
devin,0,0.20880786253411,0.6913402931337359,6
mccourty,0,0.2412669870037133,0.5317167493050334,9
thecheckdown,0,0.13364298593168938,0.7751412646082861,7
jv,0,0.15303726632426173,0.7175038903320836,8
lights,0,-0.05319220918554807,0.8506634554338697,15
structure,0,-0.2311405394392245,0.7688594605607755,4
savinthebees,0,-0.5873676986169889,0.2976994996863989,5
hoping,0,0.21141453770736884,0.4880832294536788,13
voy,0,0.2659057337205955,0.7340942662794046,4
y2shaf,0,0.0027014582921483,0.9937104928169341,11
siblings,0,-0.28432643529271995,0.71567356470728,4
cost,0,0.155584584190289,0.47839777502546793,23
browse,0,-0.4084788337289602,0.5915211662710398,4
kingjames,0,0.07042109660700399,0.8807456461683506,7
droseforever,0,-0.052314690728532516,0.9334212624231012,5
homie,0,-0.08930083606204609,0.8062047920153075,10
clips,0,-0.16428061454410167,0.7917761155168392,5
malibunights,0,-0.9251503391371048,0.07484966086289524,4
therapist,0,-0.07440242685753919,0.8740398337462134,7
hmu,0,0.4554913974854483,0.3043873661028041,7
olds,0,0.4555561715345048,0.440706489451283,5
fishing,0,-0.3704754377924505,0.2620424621640454,11
responding,0,0.09068657943597956,0.8643430365858301,6
consecutive,0,0.27033692595792724,0.7296630740420728,4
missmayn,0,0.9495433444070632,0.050456655592936536,4
threaten,0,0.8526809598439696,0.14731904015603034,4
boyfriends,0,-0.001711726645352563,0.9965129076269268,9
jikookheart,0,-0.12212356362338705,0.8448948256746822,5
closing,0,-0.010923984654020695,0.9860914273891788,5
how’s,0,0.2153751874420305,0.5778495962751695,9
insta,0,0.3685343410930146,0.4722252059562943,6
dwaynehaskins,0,-0.5705847555312739,0.3151218929134859,5
sunday,0,-0.07751000310230492,0.7251947970293373,23
watched,0,0.17029528139716316,0.41572843213610455,25
avogato,0,-0.6577650704615974,0.03871210200809668,10
1942,0,-0.6577650704615974,0.03871210200809668,10
mentalhealth,0,0.6287853790886235,0.18112370007374964,6
peter,0,-0.06352399475585277,0.8616006450315626,10
gained,0,0.9563218281001121,0.010885904776906768,5
gas,0,0.15504601698225598,0.6304097112589756,12
arrives,0,0.2334758657156911,0.7665241342843089,4
strict,0,0.3484289461897922,0.6515710538102079,4
confidence,0,0.017921074508937502,0.9664051791279404,8
token,0,-0.026363265426275474,0.9505917763541905,8
december,0,0.09293364066208556,0.7520097001939714,14
supply,0,-0.5069519065572625,0.16365157634650698,9
academia,0,-0.3053300724634859,0.6173695203665931,5
heroes,0,-0.1748203366017806,0.7077300938432781,7
folk,0,-0.27165552367590584,0.6584199904367439,5
enjoyed,0,0.2357837795710727,0.5413653264056457,9
stick,0,-0.2970168897463609,0.20347786617356628,20
racing,0,-0.5953813758496823,0.2124530284429154,6
exam,0,0.4634470107227955,0.09510986462866827,14
freakin,0,-0.4715541304555997,0.34509697012156404,6
accomplish,0,-0.2454827824295861,0.5956980376669163,7
moose,0,0.26206604307016546,0.6159001012998014,6
cell,0,0.9225622002020256,0.003073107276451871,7
riding,0,-0.07070863135606026,0.8565523683289947,9
abandoned,0,0.3612221988793101,0.5502850115607251,5
pt,0,0.27228335072162696,0.4179303730321485,11
generous,0,-0.1635556503368659,0.6741455887850205,9
brought,0,0.020827642745202258,0.9389734538848457,16
mines,0,-0.5250896651564984,0.1814592762355911,8
simply,0,-0.104296915913993,0.5833598346074435,30
enforcement,0,0.050767654588216936,0.8574046419808128,15
connected,0,0.10942455593683437,0.7964608501129546,8
pos,0,0.6113524865347676,0.10730671096367728,8
mrs,0,-0.21974616028972016,0.5161815545052253,11
included,0,-0.6132864532118869,0.1954050544993677,6
aka,0,-0.0735487503137832,0.7717918972860454,18
joey,0,-0.2120190481488708,0.6867367760420822,6
doe,0,0.7222706586903455,0.2777293413096544,4
softsadsatan,0,-0.5619801027677084,0.324151713282712,5
chest,0,-0.7735767433360792,0.04129873550905718,7
5oshadesofcay,0,-0.7686418002787793,0.04346116950067642,7
ebron,0,-0.37240076350525136,0.4107031749776673,7
finished,0,0.025005992511139555,0.9166572530645172,20
filming,0,-0.5947720598853283,0.2900951066951831,5
replacement,0,0.4675726895725424,0.5324273104274576,4
fb,0,0.2447340079284912,0.4955734603125474,10
spurs,0,0.4161652309870803,0.4858414429921973,5
whichever,0,0.4850832008017808,0.32944662269654185,6
rude,0,0.009439970484788882,0.9667429919667094,22
charles,0,-0.4930357360492281,0.26090250848903473,7
sustainability,0,-0.3277286242586297,0.6722713757413703,4
cruise,0,0.8719031650300606,0.12809683496993907,4
anyway,0,-0.12067875466993483,0.5743192802736291,24
isis,0,0.7956657149654837,0.058363016438754,6
shops,0,-0.6196120137336413,0.2649671652268289,5
fierce,0,0.32288636833480683,0.6771136316651932,4
prior,0,-0.4247564557213066,0.4011821814453664,6
nlds,0,-0.4107128202618757,0.18475909983707545,12
variety,0,-0.7073582106734059,0.1814637880014268,5
podcasts,0,-0.5806816960502422,0.30460968257757337,5
easports_mut,0,-0.998723799081227,0.0012762009187730072,4
madden19,0,-0.998723799081227,0.0012762009187730072,4
wi,0,0.30053053350237924,0.3184183812543672,13
morning_joe,0,-0.07660066003514387,0.812957609257617,12
economic,0,0.4450164282518265,0.2692127755846599,8
dt,0,-0.006995274087809451,0.9930047259121906,4
twin,0,-0.3526944566048593,0.43778217724130347,7
flies,0,0.7656656408526157,0.13128052982972696,5
ampro1219,0,-0.6123522733062738,0.10657295259774148,8
shocking,0,-0.4524813498596668,0.30800202640951824,7
drag,0,-0.5816033033019675,0.2259623103598181,6
urge,0,-0.5544381085788244,0.4455618914211757,4
concept,0,-0.4504514931933639,0.31045012743289163,7
hehe,0,-0.4141640706911067,0.4142750642726255,6
loan,0,-0.30942627800044337,0.4994834888498676,7
23,0,-0.1233077618976045,0.7711308442645975,8
cbsnews,0,-0.2187651144863379,0.6374355979846368,7
figured,0,-0.6868864849432941,0.08824369785892347,7
exit,0,-0.5923435115976987,0.05483626239578568,11
waste,0,-0.04350322814704859,0.8729032088554742,16
alcoholic,0,-0.7519721557519454,0.1426355380102166,5
juddlegum,0,-0.6899511407536951,0.08625848270928879,7
undecided,0,-0.6377027707223719,0.02568609748288364,12
net,0,-0.18827715226010985,0.6860056817363888,7
jabeale,0,-0.5069793901724886,0.4930206098275114,4
syria,0,-0.5797472090761019,0.4202527909238982,4
3-2,0,0.2974635833475104,0.474283583720781,8
innings,0,-0.4766357489029455,0.5233642510970545,4
ho,0,-0.06090902312856196,0.8226951515740103,16
conducted,0,-0.18440420287228484,0.6922411332057945,7
dog_rates,0,-0.4139609162895931,0.26801970051060586,9
snoozle,0,-0.7654514438249986,0.2345485561750013,4
maximization,0,-0.7654514438249986,0.2345485561750013,4
approaching,0,-0.3495118739275887,0.35653718698862946,9
ep,0,-0.7314386389259641,0.039195173799717466,8
therefore,0,-0.7456103813090676,0.2543896186909323,4
hocus,0,-0.697056831050913,0.1237606068544645,6
pocus,0,-0.697056831050913,0.1237606068544645,6
juan,0,-0.626236355903381,0.2583691363675123,5
romero,0,-0.4051788159100264,0.5948211840899738,4
fears,0,0.040104772555895084,0.939875093279504,6
asia,0,-0.3338852063523668,0.6661147936476332,4
